,place,text,lang,location,geo,coord
377,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,Ghana,True,
378,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Los Angeles, CA",True,
379,,RT @JunkScience: Where's MSM on allegedly 'asthmatic' Malia blazing? She was used to help EPA climate rules. https://t.co/775GxenSls https:…,en,,True,
380,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,False,
381,,RT @MommySharah: The only thing Kim is shaking is her asthma inhaler from excessive laughter of your faves failed tribute/career. https://t…,en,,True,
382,,RT @JunkScience: You have just blown $581 million worth of EPA air pollution junk science out of the water. https://t.co/Xblb2ucRuH https:/…,en,,False,
383,,"I support the legalization of marijuana but do NOT say it replaces the use of an inhaler, as someone with asthma I can ASSURE you it's false",en,"Whorelando, Fl",True,
384,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,"Illinois, USA",True,
385,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,soflo,False,
386,,RT @uofg: Studying Breathing Problems in Horses May Help Humans With Asthma https://t.co/q8SmuThBwh #uofg,en,,False,
387,,"RT @OhMikeGoodness_: I support the legalization of marijuana but do NOT say it replaces the use of an inhaler, as someone with asthma I can…",en,fl,True,
388,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Glasgow, Scotland",True,
389,,Back-to-school 101 for kids with allergies and asthma https://t.co/DmqQI2M80t,en,,False,
390,,@ChildHealthUSA @First_Focus @Campaign4Kids @RINPR $84K - Cost of Child Asthma Attk Epidemic https://t.co/0B6jEStqYX https://t.co/PmqNk5j7hN,en,"Westerly, RI",True,
391,,Acting like it's not possible to smoke and have asthma at the same time https://t.co/M7bfVIZcT7,en,,True,
392,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,Florida,False,
393,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,False,
394,,lol! https://t.co/mtzbftPykZ,und,wit my man ,True,
395,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Glasgow,True,
396,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Scotland,False,
397,,RT @SHARLO_XO: LMFAOOO girl got asthma and was handing out a full blown ass whoopin.. Mannn look🚶🏾🚶🏾🚶🏾😭😂 https://t.co/Cy8zDxeXup,en,wit my man ,True,
398,,RT @asthmauk: Get advice on asthma medications. We provide expert support for parents of children with asthma   https://t.co/IKBDEPNYZt,en,,False,
399,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,floda,False,
400,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,"Richard's Bay, South Africa",True,
401,,"Me, doing anything mildly strenuous: pls don't have an asthma attack pls don't have an asthma attack",en,,False,
402,,RT @JunkScience: You have just blown $581 million worth of EPA air pollution junk science out of the water. https://t.co/Xblb2ucRuH https:/…,en,Florida,False,
403,,Why #Amish children rarely get #asthma: https://t.co/61QCBqsd6G https://t.co/wcw6h4Znz3,en,"Chicago, Illinois",False,
404,,Clean power plan: nifty solution to promote #environmentaljustice and address #asthma in places like #Detroit https://t.co/MSnIjlxynn,en,Motown,True,
405,,RT @JataTheGod: Acting like it's not possible to smoke and have asthma at the same time https://t.co/M7bfVIZcT7,en,Through The Glass Ceiling,True,
406,"{'country': 'South Africa', 'url': 'https://api.twitter.com/1.1/geo/id/fb7efcf891f606b2.json', 'name': 'Empangeni', 'country_code': 'ZA', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[31.869897, -28.784126], [31.869897, -28.733644], [31.919005, -28.733644], [31.919005, -28.784126]]]}, 'id': 'fb7efcf891f606b2', 'place_type': 'city', 'attributes': {}, 'full_name': 'Empangeni, South Africa'}",😂😂😂😂😁😁😁 wow wow https://t.co/Nd6btksuUk,en,"Richard's Bay, South Africa",True,
407,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,"Richard's Bay, South Africa",True,
408,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Coatbridge, Scotland",True,
409,,G+ https://t.co/bWwwFjjFIQ,und,KwaNdongaziyaduma ,True,
410,,RT @UChicago: Why #Amish children rarely get #asthma: https://t.co/61QCBqsd6G https://t.co/wcw6h4Znz3,en,"Bangalore, India",False,
411,,G! https://t.co/bWwwFjjFIQ,und,KwaNdongaziyaduma ,True,
412,,RT @OhCanadiana: Remember how the media crucified the Bush twins for a few nights out at a bar...  https://t.co/NsnGSlGITL,en,"Saskatoon, Saskatchewan",False,
413,,RT @DowChemicalPU: Spray polyurethane foam allows for better control of humidity &amp; reduces mold which reduces #asthma triggers @TheSPFA htt…,en,,False,
414,,RT @NewScienceWrld: The first asthma pill in 20 years shows 'massive promise' in reducing symptoms https://t.co/rsegehxajA https://t.co/BvP…,en,Paris,False,
415,,oops gave the wrong link in haste to chat! provided acute rather than asthma standards https://t.co/eqUvz1vjRq https://t.co/8jrH9er4hg,en,Beckenham,True,
416,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,ChenChenland,False,
417,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,"Tennessee, USA",True,
418,,"RT @LeannForst: Learn about our food &amp; its connection to ADHD, #asthma, allergies &amp; autism #ADHD #KidsHealth https://t.co/ErRN1h5gqF https:…",en,"Frisco, Texas",False,
419,,RT @derekcouture2nd: LMFAO!!! What!??? https://t.co/95tYDA6Kdw,en,"Arizona, USA",True,
420,,RT @asthmauk: Get advice on stress and sleep. We provide expert support for parents of children with asthma https://t.co/9bmma4Qryl,en,Northampton,True,
421,,'Asthmatic' Malia Obama caught smoking pot https://t.co/sHAFjtG0dv via @JunkScience,en,"Tennessee, USA",True,
422,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,"Pretoria,South Africa",True,
423,,RT @joan_myers: @datt_colette @WeCYPnurses  https://t.co/AE4QQ8iCDf,und,Beckenham,True,
424,,Asthma Vietnam Vets - Asthma https://t.co/37wPxGnb0c,und,,False,
425,,RT @OhCanadiana: Remember how the media crucified the Bush twins for a few nights out at a bar...  https://t.co/NsnGSlGITL,en,,False,
426,,I always wondered why I would sound like a wheezy chihuahua when I ran... Apparently Ive had asthma since I was 6 lmao,en,"Whittier, CA",False,
427,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
428,,RT @sareed59: 'Asthmatic' Malia Obama caught smoking pot https://t.co/sHAFjtG0dv via @JunkScience,en,"Denver, CO",False,
429,,Idk if I have a cold or my asthma is acting stupid 😡,en,,True,
430,,😂😂😂😂👏👏👏 https://t.co/qEbedfmvpR,und,"Pretoria,South Africa",True,
431,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,"Pretoria,South Africa",True,
432,,RT @AirMecca23: 💀💀 https://t.co/L6Xc2TjUld,und,on his face ,False,
433,,RT @TC_Africa: How bakers can get itchy eyes and asthma if flour dust is not contained... https://t.co/6WjQiWvRZR,en,Cape Town,True,
434,,“Gene Expression Profiling in Blood Provides Reproducible Molecular Insights into #Asthma Control” https://t.co/NJKUXQEJ2y,en,Buenos Aires,True,
435,,Asthma gone. https://t.co/OOR6kwx1BU,en,,False,
436,,never forget to put a bag in your vacuum cleaner if it needs one. you'll have an asthma attack and die😊,en,sltx ,False,
437,,"Reducing the Effects of Asthma and Allergies with Carpet Cleaning

Learn more: https://t.co/HO2RPBptq2",en,"Dalton, GA",True,
438,,"12 Tips for Preventing Asthma Attacks
 What tips can you add to this list? https://t.co/dCUyKsSwCI",en,,False,
439,,@taylor_TM haha asthma boy,tl,"Colorado Springs, CO",True,
440,,Bronchitis and asthma sucks...,en,in God's arms ♡,True,
441,,RT @AHealthBlog: Antioxidant Defense May Play Important Role in #Asthma Prevention ➡ https://t.co/5e5Xf2iI1F https://t.co/s43fik0Uud,en,"West Palm Beach, FL",False,
442,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
443,,Asthma and Allergy Awareness Wrap-up https://t.co/tqtmnypg51 https://t.co/lbjiYxyITG,en,,False,
444,,Managing Asthma &amp; Allergies With Henry Ehrlich - Podcast https://t.co/UcXxgbl2pw #asthma #allergy #podcast #allergicasthma @AACMaven #ABAUK,de,"Manchester, England",False,
445,,#Prebiotics could help treat exercise-induced #asthma https://t.co/CrdmUESbmM,en,"Los Angeles, CA",False,
446,,Join me - Health Care for Life Crucial Asthma Information That Everyone Should Know https://t.co/EsBsax6fBd,en,"London, England",False,
447,,"Foods and drinks that have compounds called sulfites -- like beer, wine, potatoes, dried fruit, and shrimp -- can make asthma worse.",en,Northern California ,False,
448,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,GH/EG,True,
449,,Brittany ran a strong 5 feet before declaring she was developing asthma 😩😩😂😂,en,,True,
450,,Innate Immunity and Asthma Risk in Amish and Hutterite Farm Children https://t.co/5aq1rRzgrY,en,"Seattle, WA",False,
451,,@justkelly_ok @JunkScience @JaredWyand @LindaSuhler I have asthma 2 but if I start on weed I'll become addict to twinkies,en,RIGHT HERE ,True,
452,,"RT @justkelly_ok: @JunkScience @JaredWyand @LindaSuhler I have asthma and smoke weed. For many people, it actually helps. https://t.co/2YwQ…",en,,True,
453,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
454,,RT @FamilyMedRx: Innate Immunity and Asthma Risk in Amish and Hutterite Farm Children https://t.co/5aq1rRzgrY,en,Oslo,True,
455,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,True,
456,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Glasgow,False,
457,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,False,
458,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,False,
459,,90% sure I'm still hacking cause of asthma. That or chronic bronchitis. I had asthma when I was 3-5 ish. Don't really remember. #FeelsBadMan,en,Manehattan,False,
460,,Can't breathe lol I love asthma,en,✮noots✮mm✮chokephan✮,True,
461,,RT @ZandiMZK: I remember the Westgate one 😂😂😂😂😂 you always fake it https://t.co/n4gBhdwy0G,en,Johannesburg-South Africa ,True,
462,,So tomorrow I'm going to start working out again. My lungs are already crying. Asthma  pump will be by my side for sure.,en,,True,
463,,"RT @GailGall_: Foods and drinks that have compounds called sulfites -- like beer, wine, potatoes, dried fruit, and shrimp -- can make asthm…",en,"Plymouth, England",True,
464,,RT @LordTigress_: 😂😂😂😂😂😂 https://t.co/1DMcjY2e52,und,Johannesburg-South Africa ,True,
465,,RT @Baesically_dee: Yho hayi sisi 😂😂😂😂😂👏👏👏 https://t.co/kGri4i8taV,tl,Johannesburg-South Africa ,True,
466,,RT @Asa7_2: 😂😂😂 wow sis  https://t.co/pYIPDJRRcc,en,Johannesburg-South Africa ,True,
467,,RT @uSphilile: 😂😂😂😂😁😁😁 wow wow https://t.co/Nd6btksuUk,en,Johannesburg-South Africa ,True,
468,,Being sick with Asthma is no joke. I get migraines from coughing my lungs out,en,,False,
469,,I really shouldn't have laughed at this.  https://t.co/EYrtQrvJPJ,en,,True,
470,,RT @__Sboh: G! https://t.co/bWwwFjjFIQ,und,Johannesburg-South Africa ,True,
471,,"#Asthma occurs in those who work with animals, welders, hairdressers and timber workers.",en,London,False,
472,,'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,MN,False,
473,,Asthma Doctors 7866647971 Phone - Asthma https://t.co/AoTlLvkXyk,en,,False,
474,,RT @JunkScience: 'Asthmatic' Malia Obama smokes pot. Dad used her 'asthma' to justify EPA climate rules. https://t.co/775GxenSls https://t.…,en,New York City ,False,
475,,RT @xowleekay: 😂😂😂😂👏👏👏 https://t.co/qEbedfmvpR,und,Johannesburg-South Africa ,True,
476,,"i have a fever, my asthma is acting up and i may pass out #successful",en,abysmal oceans,True,
477,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,Johannesburg-South Africa ,True,
478,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,nj,True,
479,,RT @breatheKC: Fall is approaching &amp; so is #asthma season! We have FREE Asthma Classes @ChildrensMercy if you'd like to learn more: https:/…,en,"Kansas City, MO",True,
480,,#asthma and the gut #prebiotics https://t.co/rx2LH8tu8T,en,Highbury,True,
481,,RT @bethandark_: Brittany ran a strong 5 feet before declaring she was developing asthma 😩😩😂😂,en,South Wales,False,
482,,Man. Outside is playing games with my asthma,en,,False,
483,,Very interesting #pai_journal article: the impact of Digital and #SocialMedia on asthmatic adolescents https://t.co/mAOeAxjoO3 #asthma,en,"Cañaílla en Madrid, España",False,
484,,"RT @justkelly_ok: @JunkScience @JaredWyand @LindaSuhler I have asthma and smoke weed. For many people, it actually helps. https://t.co/2YwQ…",en,,False,
485,,How Asthmatics Can Manage Indoor Air Quality in the Winter https://t.co/lLo5eZ6qrJ #Allergies #Asthma #BreatheEZ,en,"Raleigh, NC",False,
486,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"Walsall, England",True,
487,,When your having an asthma attack vs after you use your inhaler https://t.co/zKWo63I4ap,en,pompano by the beach,False,
488,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,,False,
489,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Glasgow, Scotland",False,
490,,RT @breatheKC: Fall is approaching &amp; so is #asthma season! We have FREE Asthma Classes @ChildrensMercy if you'd like to learn more: https:/…,en,New York USA,False,
491,,New Johns Hopkins research links fracking to asthma attacks. https://t.co/68JJVmbOVr via @baltimoresun,en,"Canton, Ohio",True,
492,,"RT @everythingro: Protect urself from asthma &amp; allergies, block histamines (cause allergic reactions) w/ parsnips, cauliflower, onions, gar…",en,,True,
493,,This caption could have went 1000 ways https://t.co/YkqFuzkHwm,en,,False,
494,,I almost had a fucking asthma attack in Marshalls cuz I pressed the button on a Halloween thing and it was way louder than I anticipated,en,,True,
495,,"My fitness level?

- Asthma attack when tying my shoes.",en,Outer Banks ,True,
496,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/7aeb72d9e8a1c889.json', 'name': 'Plymouth', 'country_code': 'GB', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.203701, 50.360251], [-4.203701, 50.444179], [-4.082159, 50.444179], [-4.082159, 50.360251]]]}, 'id': '7aeb72d9e8a1c889', 'place_type': 'city', 'attributes': {}, 'full_name': 'Plymouth, England'}",On holiday helped a lady with imminent asthma attack.Sent husband off to get inhaler &amp; helped her control breathing,en,"Plymouth, England",True,
497,,"RT @justkelly_ok: @JunkScience @JaredWyand @LindaSuhler I have asthma and smoke weed. For many people, it actually helps. https://t.co/2YwQ…",en,"Virginia, USA",True,
498,,RT @oopsimBlaked: This caption could have went 1000 ways https://t.co/YkqFuzkHwm,en,,True,
499,,FFHFBFGH https://t.co/0IvKqK3iOq,vi,on the pursuit,True,
500,,Having asthma 😂😂 https://t.co/IKqxQf5XeS,en,,True,
501,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,Show Me State,True,
502,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/7aeb72d9e8a1c889.json', 'name': 'Plymouth', 'country_code': 'GB', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.203701, 50.360251], [-4.203701, 50.444179], [-4.082159, 50.444179], [-4.082159, 50.360251]]]}, 'id': '7aeb72d9e8a1c889', 'place_type': 'city', 'attributes': {}, 'full_name': 'Plymouth, England'}",On holiday helped a lady with imminent asthma attack.Sent husband off to get inhaler &amp; helped her control breathing #alwaysnursing #student,en,"Plymouth, England",True,
503,,"Hello asthma, 󾰕 https://t.co/y7hX74AnlR",en,"Manchester, N.H 03103",True,
504,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Evanton,False,
505,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,True,
506,,🙄🙄🙄 https://t.co/iBmyAUazE8,und,Howard University'18,True,
507,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,Right of Right,False,
508,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,Where joy lives  ,False,
509,,#DYK? #Asthma currently affects ~7.1 million children? Join a #FightforAirClimb https://t.co/m7ahaMWq7y https://t.co/utWKC3zKi8,en,Maryland,False,
510,,RT @AAFANational: #Asthma camps provide health education for kids and peace of mind for parents. https://t.co/XTiPRi1Bn1 https://t.co/OqGEk…,en,NW Ohio,False,
511,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Edinburgh.,False,
512,,Uncontrolled #asthma accounts for almost 14 million lost #school days. Read more. https://t.co/lFUP0k0aA8 https://t.co/rzsplCz7QB,en,"Texas, USA",False,
513,,"When we #ActOnClimate, we protect future athletes from air pollution that triggers asthma attacks. https://t.co/Hb4kPKrBHD #Rio2016",en,Ohio,False,
514,,"RT @heatherhaskids: Just imagine me singing ""Every breath you take"" while I watch you take puffs from your inhaler during an asthma attack.",en,Minnesota,False,
515,,RT @JunkScience: 'Asthmatic' Malia Obama smokes pot. Dad used her 'asthma' to justify EPA climate rules. https://t.co/775GxenSls https://t.…,en,,True,
516,,I wish they would've had camps like this when I was a kid!  #Asthma https://t.co/nCVK8wdZSG,en,NW Ohio,False,
517,,"@RIPTA_RI If you can't smoke on the bus, why is it seemingly OK to vape on bus? Seen it twice &amp; not happy about it. Scents = asthma trigger.",en,Rhode Island ,False,
518,,"#Job #Atlanta LPN/RN: GA-Atlanta, LPN/RN: ATLANTA ALLERGY &amp; ASTHMA is currently recruiting for nurse vacancie... https://t.co/5y3lCR2Gg9",en,"Atlanta, GA",False,
519,,"#Atlanta #Job LPN/RN: GA-Atlanta, LPN/RN: ATLANTA ALLERGY &amp; ASTHMA is currently recruiting for nurse vacancie... https://t.co/4IISk7vZxO",en,"Atlanta, GA",False,
520,,not all heroes puff vapes https://t.co/cYCo0h9Zvw,en,"Stamford, CT",True,
521,,Life would be 10x easier if I didn't have asthma 🙄,en,,False,
522,,"RT @heatherhaskids: Just imagine me singing ""Every breath you take"" while I watch you take puffs from your inhaler during an asthma attack.",en,Pakistan,False,
523,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,London ➡️ Warwick,False,
524,,RT @kimseoIhyn: he has congenital asthma and hernia but he's more dedicated than anyone else and he's always pushing himself and giving his…,en,Chez Chanyeol ♥,True,
525,,RT @healthyschools: #nurses are helping students better manage their #asthma which reduces #absenteeism &amp; increases their productivity http…,en,,False,
526,,That feel when a customer reeks of weed and it triggers my asthma,en,,False,
527,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,,False,
528,,"RT Fhy @Lil_Fhy:  Cough and Asthma  (@ Paviliun Graha Puspa Husada in Malang, East Java) https://t.co/xSbkJ5wJrt https://...",tl,Malang,False,
529,,RT @JunkScience: You have just blown $581 million worth of EPA air pollution junk science out of the water. https://t.co/Xblb2ucRuH https:/…,en,Peoples Republic of Cubafornia,False,
530,,Flashback: Obama used Malia’s ‘asthma’ to justify ‘global warming’ regs https://t.co/nP1NUtl7VO #feedly,en,Florida,False,
531,,RT @KyrstenStone: Life would be 10x easier if I didn't have asthma 🙄,en,bikini bottom,True,
532,,Flashback: Obama used Malia’s ‘asthma’ to justify ‘global warming’ regs https://t.co/NgLQLjla9V #feedly,en,"Gainesville, Florida",True,
533,,True or False Questions about #Asthma https://t.co/I15JVivh8u,en,"New York, USA",False,
534,,"Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co/90yakNGSFZ",en,"Palm Springs, CA",False,
535,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,Glasgow,False,
536,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
537,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Edinburgh, Scotland",True,
538,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
539,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,"Oregon, USA",True,
540,,RT @bretmanrock: My brother trying to speak English gives me asthma and heart murmur...,en,"Houston, TX",True,
541,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"San Diego, CA",False,
542,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,MN,False,
543,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Saskatoon, Saskatchewan",False,
544,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Portland, OR",False,
545,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Philadelphia, PA",False,
546,,I still haven't: I'm afraid I will have a serious asthma attack. Last one sent me to the er https://t.co/1lh7fCMqZs,en,Stuntin w/ dese WIC vouchers,True,
547,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Piscataway, NJ",False,
548,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Pulaski, VA",False,
549,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Toronto, Ontario",False,
550,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"East Rochester, NY",False,
551,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Amqui, Québec",False,
552,,😂😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/5dAHU76mcj,und,South Africa,False,
553,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,Campbell River,False,
554,,U.S. EPA and Imperial Valley Communities Tackle Childhood Asthma: By Priyanka Pathak Growing up in the United... https://t.co/j1aoDoWdXN,en,USA,False,
555,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Mount Forest, Ontario",False,
556,,😂😂😂😂😭😭😭 https://t.co/Bfn2Vg01vW,und,"Kagiso,Riverside",True,
557,,"RT @PearlMoyo: I fell on campus,faked a faint,opened my eyes and people were still around so I faked an asthma attack 😊😥💆 https://t.co/8RsW…",en,"Kagiso,Riverside",True,
558,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Alberta, Canada",False,
559,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Waterford, CA",False,
560,,EME funding available for testing #asthma treatments and tests https://t.co/3jmOR8FOwe #NIHRresearch #pollen #pollution #Ready4Asthma,en,,False,
561,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Cambridge, MA",False,
562,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Metuchen, NJ",False,
563,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Kansas, USA",False,
564,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Alpharetta, GA",False,
565,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Lake Buena Vista, FL 32830",False,
566,,RT @KJEdwards111: cost of Periactin | when to take Periactin | Periactin 4 mg price comparison https://t.co/8zyqqb70ff,en,"Boston, MA",False,
567,,Almost had an asthma attack listening to Renee then. How did she say all that without taking a breath #CBB,en,,True,
568,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,America,False,
569,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,America,False,
570,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,Washington State,True,
571,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,,True,
572,,"Allergy, Asthma and Immunology: Identification of novel macrolides with antibacterial https://t.co/7abdhz6sqt https://t.co/RcEtLa0W2N",en,,False,
573,,"RT @PRMoore1: Living with an all-powerful, nihilistic, deceptive @POTUS can have this effect on people - even daughters. DUDE! https://t.co…",en,"Arizona, USA",True,
574,,RT @DclareDiane: 'Asthmatic' Malia Obama caught smoking pot https://t.co/X3MLXrPWmd via @JunkScience,en,,True,
575,,Turns out my disgusting cough is my childhood asthma making a comeback ✌🏻️sweet,en,Pizza Rat Boulevard ,False,
576,,How To Keep Your Asthma From Flaring Up - https://t.co/frsXDO1Et0 https://t.co/6jknNl9ykq,en,United States,False,
577,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"Shelbyville, KY",True,
578,,"""Exercise Induced Asthma"" https://t.co/RRVXgn52Hj",en,,False,
